spectra (nm),reflection 
457.81,0.032948061
458.18,0.032985016
458.54,0.032930284
458.91,0.03289605
459.27,0.032986219
459.64,0.033014391
460,0.032925965
460.36,0.033175861
460.73,0.033076792
461.09,0.033156799
461.46,0.032889157
461.82,0.03288042
462.19,0.032876449
462.55,0.032915741
462.92,0.032899701
463.28,0.033208639
463.64,0.032787114
464.01,0.033115858
464.37,0.033196099
464.74,0.03308366
465.1,0.032955154
465.46,0.032824463
465.83,0.033188764
466.19,0.032958932
466.56,0.033225261
466.92,0.033062525
467.28,0.032909363
467.65,0.032885772
468.01,0.032963106
468.38,0.033067394
468.74,0.033064989
469.1,0.033127987
469.47,0.033333488
469.83,0.033369227
470.19,0.033262565
470.56,0.033080543
470.92,0.033364383
471.28,0.033286601
471.65,0.033235856
472.01,0.033225341
472.37,0.033149679
472.74,0.033281201
473.1,0.033303763
473.46,0.033324987
473.83,0.033222549
474.19,0.033358604
474.55,0.033601809
474.92,0.033606618
475.28,0.033332731
475.64,0.033539274
476.01,0.03344034
476.37,0.033512608
476.73,0.033680414
477.09,0.033565145
477.46,0.033812714
477.82,0.033904603
478.18,0.034106519
478.54,0.034058384
478.91,0.034194792
479.27,0.034338163
479.63,0.034404615
480,0.034535039
480.36,0.034452199
480.72,0.034689696
481.08,0.034878352
481.45,0.03512884
481.81,0.035264298
482.17,0.035515748
482.53,0.035527541
482.89,0.035671862
483.26,0.035659695
483.62,0.035751295
483.98,0.035766744
484.34,0.036059023
484.7,0.036114498
485.07,0.035960392
485.43,0.035556299
485.79,0.03509267
486.15,0.035080449
486.51,0.035124225
486.88,0.035852367
487.24,0.036329755
487.6,0.036912299
487.96,0.037575326
488.32,0.037926906
488.68,0.03801661
489.05,0.038481377
489.41,0.039106694
489.77,0.039696931
490.13,0.040505384
490.49,0.040326907
490.85,0.040320952
491.21,0.040272067
491.58,0.040019689
491.94,0.040071838
492.3,0.040446389
492.66,0.040973935
493.02,0.041707357
493.38,0.042092871
493.74,0.042544308
494.1,0.043056842
494.47,0.043399572
494.83,0.044116621
495.19,0.044326478
495.55,0.044491956
495.91,0.044640232
496.27,0.045154227
496.63,0.045408279
496.99,0.045989009
497.35,0.046058437
497.71,0.046167771
498.07,0.046072439
498.43,0.046263888
498.79,0.046779111
499.15,0.047360542
499.52,0.047788513
499.88,0.047899008
500.24,0.04798156
500.6,0.047895957
500.96,0.048236235
501.32,0.048278589
501.68,0.048605268
502.04,0.048997533
502.4,0.049997617
502.76,0.050552911
503.12,0.050934274
503.48,0.050994738
503.84,0.051346212
504.2,0.051655548
504.56,0.052546281
504.92,0.053671412
505.28,0.05427411
505.64,0.055621564
506,0.056532385
506.36,0.056389866
506.72,0.056789546
507.08,0.057031889
507.44,0.057224671
507.8,0.057336603
508.15,0.057956611
508.51,0.058890362
508.87,0.060059806
509.23,0.060973413
509.59,0.06161122
509.95,0.062036636
510.31,0.062505792
510.67,0.063561036
511.03,0.064179198
511.39,0.065300989
511.75,0.066025224
512.11,0.066051319
512.47,0.066326523
512.83,0.066668064
513.18,0.067042567
513.54,0.06754893
513.9,0.068018444
514.26,0.06849632
514.62,0.069404111
514.98,0.070229035
515.34,0.071119942
515.7,0.071493669
516.05,0.071014635
516.41,0.069987194
516.77,0.068946735
517.13,0.069332866
517.49,0.070606481
517.85,0.0716354
518.21,0.072042063
518.56,0.073276447
518.92,0.075005015
519.28,0.076581517
519.64,0.078267106
520,0.079442061
520.36,0.079966899
520.71,0.080858293
521.07,0.081885131
521.43,0.082630076
521.79,0.083664268
522.15,0.084036853
522.5,0.084032013
522.86,0.084328216
523.22,0.085345069
523.58,0.086863396
523.94,0.087891611
524.29,0.088868428
524.65,0.089481866
525.01,0.089742618
525.37,0.089851941
525.72,0.089558257
526.08,0.088570259
526.44,0.087399755
526.8,0.086962923
527.15,0.087802434
527.51,0.089497374
527.87,0.091249784
528.23,0.092332642
528.58,0.093928415
528.94,0.095171271
529.3,0.095341457
529.66,0.095436543
530.01,0.095823932
530.37,0.096907705
530.73,0.097729069
531.08,0.097884004
531.44,0.097838477
531.8,0.097404813
532.15,0.096320203
532.51,0.095821936
532.87,0.095731293
533.23,0.096526215
533.58,0.097212089
533.94,0.097671837
534.3,0.098338861
