spectra (nm),reflection
457.81,0.010168711
458.18,0.010060416
458.54,0.010293419
458.91,0.010222789
459.27,0.009365158
459.64,0.010524806
460,0.010185009
460.36,0.009839481
460.73,0.010417471
461.09,0.010392716
461.46,0.009879471
461.82,0.00928746
462.19,0.010098422
462.55,0.01075378
462.92,0.009846227
463.28,0.009773848
463.64,0.009879031
464.01,0.010725583
464.37,0.010498036
464.74,0.009955067
465.1,0.009659419
465.46,0.009462822
465.83,0.010444027
466.19,0.01003613
466.56,0.010321214
466.92,0.010142516
467.28,0.01064185
467.65,0.010596277
468.01,0.010600444
468.38,0.009621274
468.74,0.010407987
469.1,0.010167061
469.47,0.009748538
469.83,0.010154938
470.19,0.010224264
470.56,0.009732262
470.92,0.010237788
471.28,0.010115938
471.65,0.009435206
472.01,0.00983812
472.37,0.010009004
472.74,0.009709812
473.1,0.009982635
473.46,0.009736918
473.83,0.010624846
474.19,0.010072227
474.55,0.010101908
474.92,0.009807549
475.28,0.009878122
475.64,0.009771141
476.01,0.009672293
476.37,0.010511222
476.73,0.009961422
477.09,0.010446857
477.46,0.009987074
477.82,0.010173547
478.18,0.009532323
478.54,0.010117205
478.91,0.010407813
479.27,0.010739781
479.63,0.00987668
480,0.01019295
480.36,0.010076178
480.72,0.010031899
481.08,0.00977759
481.45,0.009900228
481.81,0.010122072
482.17,0.010209142
482.53,0.010366174
482.89,0.010645541
483.26,0.010303171
483.62,0.010329543
483.98,0.010375102
484.34,0.01054916
484.7,0.010127451
485.07,0.010265416
485.43,0.010509053
485.79,0.010228376
486.15,0.010792853
486.51,0.010474435
486.88,0.010630085
487.24,0.010817439
487.6,0.010515484
487.96,0.010674995
488.32,0.010777963
488.68,0.010590912
489.05,0.010997267
489.41,0.010568904
489.77,0.01096463
490.13,0.011085988
490.49,0.011091539
490.85,0.011124355
491.21,0.01129076
491.58,0.011303691
491.94,0.011293345
492.3,0.011322832
492.66,0.011386464
493.02,0.011744287
493.38,0.011683571
493.74,0.01174139
494.1,0.012156997
494.47,0.012472373
494.83,0.012392104
495.19,0.012780094
495.55,0.01306196
495.91,0.013201651
496.27,0.013000269
496.63,0.013354243
496.99,0.013631842
497.35,0.013731064
497.71,0.013681693
498.07,0.013969554
498.43,0.013883574
498.79,0.014465092
499.15,0.014854871
499.52,0.015162249
499.88,0.015378173
500.24,0.015657504
500.6,0.015766673
500.96,0.016385665
501.32,0.016296477
501.68,0.016307789
502.04,0.016727779
502.4,0.017047129
502.76,0.017213317
503.12,0.017516322
503.48,0.017717943
503.84,0.018453651
504.2,0.018579142
504.56,0.019105002
504.92,0.020036638
505.28,0.019930496
505.64,0.020423572
506,0.021294083
506.36,0.021015773
506.72,0.022085025
507.08,0.022376038
507.44,0.022695841
507.8,0.02325288
508.15,0.023593482
508.51,0.024470155
508.87,0.024814644
509.23,0.025288418
509.59,0.026137169
509.95,0.026803401
510.31,0.027374715
510.67,0.027612674
511.03,0.028731945
511.39,0.029004418
511.75,0.030201243
512.11,0.030422165
512.47,0.031027415
512.83,0.031429438
513.18,0.032107932
513.54,0.03280179
513.9,0.033340667
514.26,0.034065065
514.62,0.034477345
514.98,0.035479424
515.34,0.036339064
515.7,0.036928207
516.05,0.037450072
516.41,0.038250912
516.77,0.038369197
517.13,0.038782144
517.49,0.040066783
517.85,0.040577068
518.21,0.04135584
518.56,0.042369116
518.92,0.043127987
519.28,0.044290359
519.64,0.045444334
520,0.046069806
520.36,0.046770848
520.71,0.047473927
521.07,0.048787524
521.43,0.049199419
521.79,0.050552297
522.15,0.050818578
522.5,0.051660817
